name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2,activity_zone_id
,592,588904715.0,,carport,,,"POLYGON ((-111.9100029 33.4192393, -111.9100027 33.4191843, -111.9096484 33.4191853, -111.9096486 33.4192403, -111.9100029 33.4192393))",POINT (-111.9098257 33.4192123),201.0,2163.5,15
,593,588904716.0,,carport,,,"POLYGON ((-111.9104658 33.4191086, -111.9104655 33.419009, -111.910406 33.4190091, -111.9104063 33.4191087, -111.9104658 33.4191086))",POINT (-111.9104359 33.4190589),61.1,657.1,15
,594,588904717.0,,carport,,,"POLYGON ((-111.910467 33.4189468, -111.9104656 33.4187964, -111.9104015 33.4187968, -111.9104029 33.4189472, -111.910467 33.4189468))",POINT (-111.9104342 33.4188718),99.1,1066.4,15
,595,588904718.0,,carport,,,"POLYGON ((-111.9104641 33.4187265, -111.9104625 33.418623, -111.9104003 33.4186237, -111.9104018 33.4187272, -111.9104641 33.4187265))",POINT (-111.9104322 33.4186751),66.7,718.2,15
,596,588904719.0,,carport,,,"POLYGON ((-111.91038 33.418613, -111.9103803 33.4185622, -111.9100831 33.4185612, -111.9100828 33.418612, -111.91038 33.418613))",POINT (-111.9102315 33.4185871),154.8,1666.7,15
,597,588904720.0,,carport,,,"POLYGON ((-111.9100126 33.4186133, -111.9100126 33.4185629, -111.9097721 33.4185629, -111.9097721 33.4186133, -111.9100126 33.4186133))",POINT (-111.9098924 33.4185881),125.4,1350.2,15
,598,588904721.0,,carport,,,"POLYGON ((-111.9101396 33.4184925, -111.9101391 33.4184421, -111.9104382 33.4184402, -111.9104387 33.4184906, -111.9101396 33.4184925))",POINT (-111.9102889 33.4184664),156.0,1678.8,15
,599,588904722.0,,carport,,,"POLYGON ((-111.9097453 33.4184883, -111.9097449 33.4184387, -111.9099827 33.4184374, -111.909983 33.418487, -111.9097453 33.4184883))",POINT (-111.909864 33.4184628),121.5,1308.4,15
Tooker House A,600,590166117.0,,dormitory,,,"POLYGON ((-111.9337392 33.4234573, -111.933736 33.4233545, -111.9336592 33.4233565, -111.933656 33.4232783, -111.9331542 33.4232732, -111.9331542 33.4232981, -111.9330356 33.4233008, -111.9329046 33.4234667, -111.9337392 33.4234573))",POINT (-111.9333423 33.4233763),1358.6,14624.0,7
Tooker House B,601,590166118.0,,dormitory,,,"POLYGON ((-111.9337297 33.4230623, -111.9337287 33.4229853, -111.9336397 33.4229864, -111.9336387 33.4229042, -111.9331357 33.4229106, -111.9331357 33.4229256, -111.9330167 33.4229271, -111.9325937 33.423283, -111.9320027 33.4232898, -111.9320037 33.4233764, -111.9319627 33.4233769, -111.9319647 33.4234692, -111.9326561 33.4234595, -111.9330807 33.4230887, -111.9336397 33.4230816, -111.9336387 33.4230634, -111.9337297 33.4230623))",POINT (-111.9328288 33.4231915),3291.6,35430.0,7
Tooker House C,602,590166119.0,,dormitory,,,"POLYGON ((-111.9327921 33.4229219, -111.9327011 33.4230302, -111.9326471 33.423094, -111.9319501 33.4231011, -111.9319519 33.4230067, -111.9320312 33.4230035, -111.932033 33.4229227, -111.9327921 33.4229219))",POINT (-111.9323519 33.4230094),1317.5,14181.2,7
,603,591381340.0,,yes,,,"POLYGON ((-111.9191022 33.4227665, -111.9188452 33.4227683, -111.9188416 33.4224256, -111.9186446 33.422427, -111.9186453 33.4224928, -111.918142 33.4224964, -111.9181448 33.4227658, -111.9178736 33.4227678, -111.9178688 33.4223038, -111.9184222 33.4222998, -111.9184214 33.422221, -111.9190965 33.4222162, -111.9191022 33.4227665))",POINT (-111.9185106 33.422457),4368.1,47018.2,14
,604,591381341.0,,yes,,,"POLYGON ((-111.9196294 33.4237118, -111.9178812 33.4237163, -111.9178785 33.4229969, -111.9181188 33.4229963, -111.9181206 33.4235099, -111.9196287 33.4235061, -111.9196294 33.4237118))",POINT (-111.918562 33.4235198),4982.7,53633.4,9
The District on Apache,605,591451170.0,,apartments,,,"POLYGON ((-111.9249674 33.4145962, -111.92436 33.414599, -111.9240636 33.4146004, -111.924063 33.4145158, -111.9240527 33.4129866, -111.9251285 33.4129816, -111.9251304 33.4130738, -111.9245191 33.4130694, -111.9245274 33.4137501, -111.924528 33.4137949, -111.9249642 33.4137915, -111.9249674 33.4145962))",POINT (-111.9244549 33.4138789),11969.2,128835.4,18
,606,591451171.0,,yes,,,"POLYGON ((-111.9257064 33.4137933, -111.9254924 33.4137945, -111.9254862 33.4130561, -111.9259369 33.4130534, -111.9259384 33.4132398, -111.9257018 33.4132412, -111.9257064 33.4137933))",POINT (-111.925645 33.4133641),2082.0,22410.7,18
,607,591451172.0,,yes,,,"POLYGON ((-111.9259199 33.4140762, -111.925486 33.4140757, -111.9254865 33.4138052, -111.9259204 33.4138056, -111.9259199 33.4140762))",POINT (-111.9257032 33.4139407),1208.5,13008.0,18
,608,591451173.0,,yes,,,"POLYGON ((-111.923354 33.4144927, -111.9231692 33.4144927, -111.9231692 33.4139815, -111.923354 33.4139815, -111.923354 33.4144927))",POINT (-111.9232616 33.4142371),969.6,10436.4,19
,609,591451204.0,,parking,,,"POLYGON ((-111.9244176 33.4188958, -111.9241236 33.4191302, -111.9236235 33.4186933, -111.9239176 33.4184588, -111.9244176 33.4188958))",POINT (-111.9240206 33.4187945),2535.2,27288.2,13
Combined Heat & Power Facility,610,591451205.0,,yes,,,"POLYGON ((-111.928805 33.4171783, -111.9280468 33.4171793, -111.928046 33.4167639, -111.9288042 33.4167627, -111.928805 33.4171783))",POINT (-111.9284255 33.416971),3246.5,34945.4,18
,611,591991374.0,,apartments,,,"POLYGON ((-111.9119465 33.4191179, -111.9119635 33.4189927, -111.9119261 33.4189892, -111.911928 33.4189759, -111.9118489 33.4189684, -111.9118474 33.4189798, -111.911807 33.4189759, -111.9118083 33.4189664, -111.9117722 33.418963, -111.9117741 33.4189487, -111.9116961 33.4189413, -111.9116948 33.4189505, -111.911656 33.4189468, -111.9116383 33.4190767, -111.9117982 33.4190919, -111.9117966 33.4191037, -111.9119465 33.4191179))",POINT (-111.9118009 33.4190306),429.7,4625.2,15
,612,591991375.0,,apartments,,,"POLYGON ((-111.9118609 33.4189121, -111.9118636 33.4188923, -111.911885 33.4188943, -111.9118918 33.4188428, -111.911868 33.4188406, -111.9118745 33.4187912, -111.9118968 33.4187932, -111.9119034 33.4187431, -111.9118808 33.418741, -111.9118838 33.4187184, -111.9117249 33.4187038, -111.9117225 33.4187224, -111.9117023 33.4187206, -111.9116957 33.4187709, -111.9117156 33.4187728, -111.9117083 33.4188277, -111.9116836 33.4188254, -111.9116772 33.418874, -111.9116957 33.4188757, -111.9116929 33.4188967, -111.9118609 33.4189121))",POINT (-111.9117917 33.4188088),371.8,4001.6,15
,613,591991376.0,,apartments,,,"POLYGON ((-111.9115321 33.4190068, -111.9115344 33.4190312, -111.9115524 33.41903, -111.9115563 33.419072, -111.9115359 33.4190734, -111.9115414 33.4191327, -111.9115609 33.4191315, -111.911566 33.4191862, -111.9115507 33.4191872, -111.9115521 33.4192025, -111.9113903 33.4192129, -111.9113888 33.4191968, -111.9113672 33.4191983, -111.9113617 33.4191401, -111.9113808 33.4191389, -111.9113757 33.4190857, -111.9113561 33.419087, -111.9113493 33.4190177, -111.9113798 33.4190156, -111.9113786 33.4190039, -111.9113621 33.4190051, -111.9113554 33.41894, -111.911381 33.4189381, -111.9113763 33.4188931, -111.9113578 33.4188944, -111.911352 33.4188386, -111.9113733 33.4188371, -111.9113717 33.4188222, -111.9115291 33.4188106, -111.9115312 33.4188312, -111.9115482 33.41883, -111.911553 33.4188762, -111.9115327 33.4188776, -111.9115395 33.4189435, -111.9115591 33.4189421, -111.911563 33.4189807, -111.9115386 33.4189824, -111.911541 33.4190061, -111.9115321 33.4190068))",POINT (-111.9114561 33.4190133),735.0,7911.5,15
,614,591991377.0,,apartments,,,"POLYGON ((-111.9112864 33.4191483, -111.9112854 33.4191312, -111.9113078 33.4191303, -111.9112998 33.4189989, -111.9112792 33.4189998, -111.9112781 33.4189822, -111.9112278 33.4189844, -111.911229 33.4190043, -111.9111616 33.4190072, -111.9111597 33.4189764, -111.9110778 33.41898, -111.9110786 33.4189939, -111.9110628 33.4189946, -111.9110615 33.4189748, -111.9109849 33.418978, -111.9109859 33.4189939, -111.9109203 33.4189966, -111.9109192 33.4189779, -111.9108403 33.4189811, -111.9108508 33.4191606, -111.9109446 33.4191568, -111.9109437 33.4191409, -111.9109967 33.4191388, -111.9109977 33.4191566, -111.9110697 33.4191537, -111.9110686 33.4191342, -111.9110889 33.4191334, -111.9110897 33.4191467, -111.9111057 33.419146, -111.9111063 33.4191571, -111.9111624 33.4191548, -111.9111614 33.4191366, -111.9112383 33.4191335, -111.9112393 33.4191503, -111.9112864 33.4191483))",POINT (-111.9110671 33.4190672),762.8,8210.2,15
,615,591991378.0,,apartments,,,"POLYGON ((-111.9106272 33.4191232, -111.9106451 33.4191234, -111.9106442 33.4191833, -111.9107605 33.4191845, -111.9107641 33.4189464, -111.9107866 33.4189466, -111.9107878 33.4188664, -111.910626 33.4188647, -111.9106253 33.4189162, -111.9106134 33.4189161, -111.910613 33.4189369, -111.9106425 33.4189372, -111.9106415 33.4190077, -111.910629 33.4190076, -111.9106272 33.4191232))",POINT (-111.9107009 33.419016),445.7,4797.9,15
,616,591991380.0,,apartments,,,"POLYGON ((-111.9115674 33.4187538, -111.9115694 33.418657, -111.9114997 33.418656, -111.9115 33.4186442, -111.9112828 33.4186411, -111.911283 33.4186293, -111.9110641 33.4186261, -111.9110638 33.4186398, -111.9109917 33.4186388, -111.9109898 33.4187325, -111.9112588 33.4187364, -111.9112586 33.4187494, -111.9115674 33.4187538))",POINT (-111.9112811 33.4186909),627.2,6751.0,15
,617,591991381.0,,apartments,,,"POLYGON ((-111.9109215 33.4187948, -111.9109192 33.41878, -111.9109562 33.4187759, -111.9109364 33.4186501, -111.9109013 33.418654, -111.9108995 33.4186428, -111.9108135 33.4186523, -111.910819 33.4186651, -111.9107841 33.4186688, -111.9107812 33.41865, -111.9106677 33.4186623, -111.9106691 33.4186719, -111.9106348 33.4186756, -111.9106537 33.4187974, -111.9106874 33.4187938, -111.9106899 33.4188096, -111.910769 33.4188011, -111.9107669 33.4187876, -111.9108001 33.418784, -111.9108021 33.4187965, -111.9108371 33.4187926, -111.9108389 33.4188038, -111.9109215 33.4187948))",POINT (-111.9107965 33.4187261),439.8,4734.1,15
,618,591991382.0,,carport,,,"POLYGON ((-111.9119787 33.41935, -111.9119785 33.4193001, -111.9117361 33.4193006, -111.9117362 33.4193505, -111.9119787 33.41935))",POINT (-111.9118574 33.4193253),125.4,1350.1,15
,619,591991383.0,,carport,,,"POLYGON ((-111.9117237 33.4193506, -111.9117229 33.419299, -111.9114846 33.4193017, -111.9114854 33.4193534, -111.9117237 33.4193506))",POINT (-111.9116041 33.4193262),126.3,1359.2,15
,620,591991384.0,,carport,,,"POLYGON ((-111.9118151 33.4192262, -111.9118148 33.4191781, -111.9115794 33.419179, -111.9115796 33.4192272, -111.9118151 33.4192262))",POINT (-111.9116972 33.4192026),116.1,1249.4,15
,621,591991385.0,,carport,,,"POLYGON ((-111.9112789 33.4192287, -111.9112699 33.419177, -111.911156 33.4191909, -111.9111651 33.4192426, -111.9112789 33.4192287))",POINT (-111.9112175 33.4192098),62.2,669.4,15
,622,591991386.0,,carport,,,"POLYGON ((-111.9111456 33.4192439, -111.9111447 33.4191934, -111.9109079 33.4191962, -111.9109087 33.4192467, -111.9111456 33.4192439))",POINT (-111.9110267 33.4192201),123.5,1329.3,15
,623,591991387.0,,carport,,,"POLYGON ((-111.9108634 33.4192484, -111.910863 33.4191967, -111.9106268 33.4191981, -111.9106272 33.4192497, -111.9108634 33.4192484))",POINT (-111.9107451 33.4192232),126.5,1361.6,15
,624,591991388.0,,carport,,,"POLYGON ((-111.9120302 33.4191703, -111.9120292 33.4190213, -111.9119687 33.4190216, -111.9119698 33.4191706, -111.9120302 33.4191703))",POINT (-111.9119995 33.4190959),92.4,994.6,15
,625,591991389.0,,carport,,,"POLYGON ((-111.9120139 33.4189491, -111.9120156 33.4187044, -111.9119524 33.4187041, -111.9119507 33.4189488, -111.9120139 33.4189491))",POINT (-111.9119831 33.4188266),160.2,1724.3,15
,626,591991390.0,,carport,,,"POLYGON ((-111.9119183 33.4186884, -111.911918 33.4186385, -111.9116707 33.4186395, -111.911671 33.4186893, -111.9119183 33.4186884))",POINT (-111.9117945 33.4186639),128.8,1386.5,15
,627,591991391.0,,carport,,,"POLYGON ((-111.9115204 33.4186033, -111.9115197 33.41855, -111.9110356 33.4185546, -111.9110363 33.4186079, -111.9115204 33.4186033))",POINT (-111.911278 33.4185789),265.5,2858.4,15
,628,591991392.0,,carport,,,"POLYGON ((-111.9109484 33.4186153, -111.9109489 33.4185637, -111.9106522 33.4185618, -111.9106517 33.4186134, -111.9109484 33.4186153))",POINT (-111.9108003 33.4185885),158.4,1705.3,15
,629,591991393.0,,carport,,,"POLYGON ((-111.9106075 33.4186004, -111.9105491 33.418601, -111.9105505 33.4187129, -111.9106089 33.4187124, -111.9106075 33.4186004))",POINT (-111.910579 33.4186567),67.0,720.9,15
7-Eleven,630,591997990.0,,fuel,,,"POLYGON ((-111.9099712 33.4214488, -111.9099701 33.4212883, -111.9097786 33.4212892, -111.9097795 33.4214224, -111.909812 33.4214496, -111.9099712 33.4214488))",POINT (-111.9098761 33.421368),312.4,3362.1,15
,631,591997991.0,,roof,,,"POLYGON ((-111.9095696 33.4216833, -111.9095909 33.4216843, -111.909701 33.4215924, -111.909701 33.4215726, -111.9095747 33.4214671, -111.9095546 33.4214661, -111.909447 33.4215549, -111.909447 33.4215768, -111.9095696 33.4216833))",POINT (-111.9095732 33.421575),329.0,3540.8,15
McDonald's,632,591997992.0,,fast_food,,,"POLYGON ((-111.9102795 33.4215831, -111.9102796 33.4215516, -111.9103094 33.4215517, -111.9103096 33.4215123, -111.9102802 33.4215122, -111.9102812 33.4213238, -111.910174 33.4213233, -111.9101726 33.4215641, -111.9101947 33.4215642, -111.9101946 33.4215828, -111.9102795 33.4215831))",POINT (-111.9102302 33.4214547),294.6,3171.4,15
Wienerschnitzel,633,591997993.0,,fast_food,,,"POLYGON ((-111.9097813 33.4210854, -111.9097798 33.4209542, -111.9095545 33.420956, -111.9095559 33.4210865, -111.9096112 33.4210861, -111.9096111 33.4210736, -111.909703 33.4210729, -111.9097031 33.421086, -111.9097813 33.4210854))",POINT (-111.9096684 33.4210181),291.7,3139.4,15
Coleman Powersports,634,591997994.0,,yes,,,"POLYGON ((-111.9107645 33.4211013, -111.9107671 33.4208345, -111.9101242 33.4208301, -111.9101215 33.4210969, -111.9107645 33.4211013))",POINT (-111.9104443 33.4209657),1768.7,19038.4,15
Sunny's Diner,635,592000817.0,,restaurant,,,"POLYGON ((-111.9088145 33.4217906, -111.9088498 33.4217578, -111.908847 33.4216248, -111.9085929 33.4216285, -111.9085963 33.4217937, -111.9088145 33.4217906))",POINT (-111.90872 33.4217083),425.0,4574.9,15
,636,592000818.0,,commercial,,,"POLYGON ((-111.9088627 33.421451, -111.9088604 33.4212917, -111.9082466 33.421298, -111.9082489 33.4214573, -111.9088627 33.421451))",POINT (-111.9085546 33.4213745),1009.0,10861.2,15
,637,592000819.0,,parking,,,"POLYGON ((-111.9089178 33.421569, -111.9088419 33.4215701, -111.9088419 33.4216149, -111.9085661 33.4216181, -111.9085635 33.4215647, -111.9085295 33.4215658, -111.9085295 33.421629, -111.9085844 33.421629, -111.9085857 33.4217884, -111.9085347 33.4217895, -111.908536 33.4218462, -111.9084484 33.4218484, -111.9084432 33.4217545, -111.9084092 33.4217567, -111.9083935 33.4217742, -111.9083804 33.4217785, -111.908217 33.4217796, -111.9082065 33.4217698, -111.9081974 33.4217589, -111.908183 33.4217556, -111.9081725 33.4217567, -111.9081699 33.4217655, -111.9081699 33.4217796, -111.9081019 33.4218004, -111.9080156 33.4217054, -111.9079555 33.4217033, -111.9079568 33.4215723, -111.9080013 33.4215745, -111.908 33.4215003, -111.9079568 33.4215003, -111.9079398 33.4212973, -111.9080693 33.421294, -111.9080745 33.4215145, -111.9081032 33.4215145, -111.9081046 33.4214665, -111.9082444 33.4214632, -111.9082458 33.4215199, -111.9083177 33.4215188, -111.908315 33.421461, -111.9088524 33.4214566, -111.9088524 33.4215014, -111.9089165 33.4215014, -111.9089178 33.421569))",POINT (-111.9083483 33.4215905),2621.4,28216.9,15
,638,592013660.0,,parking,,,"POLYGON ((-111.9168195 33.4195815, -111.9168167 33.419424, -111.916756 33.4194273, -111.9167544 33.4194068, -111.916628 33.4194136, -111.9166307 33.4195043, -111.9166861 33.419502, -111.9166912 33.4196116, -111.9168195 33.4195815))",POINT (-111.916733 33.4194976),297.8,3205.8,14
,639,592013663.0,,parking,,,"POLYGON ((-111.9158309 33.4198564, -111.9154868 33.4198645, -111.9154079 33.4198665, -111.915416 33.4200726, -111.9154924 33.4200692, -111.9155205 33.4200826, -111.9155535 33.420133, -111.9158342 33.4199867, -111.9158309 33.4198564))",POINT (-111.9156093 33.4199672),894.0,9623.2,15
,640,592246057.0,,parking,,,"POLYGON ((-111.922795 33.4204484, -111.9233141 33.420556, -111.9233125 33.4208584, -111.9231594 33.4208584, -111.9229751 33.4208258, -111.922972 33.4208415, -111.9227642 33.4208089, -111.9227689 33.4205429, -111.922795 33.4204484))",POINT (-111.9230338 33.4206702),1907.1,20527.7,14
,641,592246058.0,,apartments,,,"POLYGON ((-111.9227947 33.421781, -111.9228358 33.4217809, -111.9228359 33.4217988, -111.9229088 33.4217986, -111.9229088 33.4217824, -111.9229532 33.4217824, -111.9229532 33.4217938, -111.9229902 33.4217938, -111.9229902 33.42181, -111.9230611 33.4218101, -111.9230611 33.4217937, -111.923108 33.4217938, -111.9231083 33.4216968, -111.923042 33.4216967, -111.9230421 33.4216556, -111.923089 33.4216557, -111.9230891 33.4216313, -111.9231146 33.4216314, -111.9231148 33.4215676, -111.9230875 33.4215676, -111.9230875 33.4215414, -111.92307 33.4215414, -111.9230701 33.4215096, -111.9231016 33.4215096, -111.9231016 33.4214483, -111.92308 33.4214483, -111.92308 33.4214157, -111.9229657 33.4214158, -111.9229658 33.4214584, -111.9229093 33.4214585, -111.9229094 33.4214978, -111.9229603 33.4214977, -111.9229604 33.4215432, -111.922978 33.4215432, -111.9229782 33.4215827, -111.9229256 33.4215829, -111.9229257 33.4216178, -111.9229727 33.4216177, -111.9229729 33.4216599, -111.9230062 33.4216598, -111.9230064 33.4216992, -111.9229472 33.4216994, -111.9229471 33.4216864, -111.9228865 33.4216866, -111.9228863 33.4216425, -111.9228488 33.4216426, -111.9228489 33.4216803, -111.9227944 33.4216804, -111.9227947 33.421781))",POINT (-111.9229852 33.421639),720.1,7750.9,14
,642,592246061.0,,apartments,,,"POLYGON ((-111.9230698 33.4213948, -111.9230698 33.4213764, -111.923108 33.4213764, -111.923108 33.4213237, -111.9231374 33.4213237, -111.9231374 33.4212774, -111.9231138 33.4212774, -111.9231138 33.4212614, -111.9230903 33.4212614, -111.9230902 33.4212205, -111.9231196 33.4212204, -111.9231195 33.4211549, -111.9230989 33.4211549, -111.9230989 33.4211243, -111.9230797 33.4211243, -111.9230797 33.4211001, -111.9231046 33.4211, -111.9231045 33.4210374, -111.9230853 33.4210374, -111.9230853 33.4209957, -111.9231163 33.4209956, -111.9231161 33.4208719, -111.9230691 33.4208719, -111.923069 33.4208548, -111.9230004 33.4208548, -111.9230004 33.4208708, -111.9229558 33.4208708, -111.9229557 33.4208586, -111.9229116 33.4208586, -111.9229116 33.4208414, -111.9228418 33.4208414, -111.9228418 33.4208598, -111.9227947 33.4208598, -111.9227948 33.4209647, -111.9228565 33.4209647, -111.9228565 33.4209966, -111.9228998 33.4209966, -111.9228998 33.4209673, -111.92306 33.4209678, -111.9230597 33.4210049, -111.9229652 33.4210045, -111.9229643 33.4211335, -111.922979 33.4211335, -111.9229783 33.4212519, -111.9230601 33.4212523, -111.9230599 33.4212859, -111.9229557 33.4212855, -111.9229557 33.4212756, -111.9228928 33.4212754, -111.9228931 33.4212335, -111.9228558 33.4212334, -111.9228556 33.4212797, -111.9227995 33.4212795, -111.922799 33.4213696, -111.9228429 33.4213698, -111.9228429 33.4213845, -111.9229079 33.4213847, -111.9229079 33.4213676, -111.9229542 33.4213677, -111.9229542 33.4213812, -111.9229996 33.4213813, -111.9229996 33.4213948, -111.9230698 33.4213948))",POINT (-111.9229827 33.4211173),1088.1,11712.4,14
