name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,2754,4309193976,,-0.0656575,51.4856846,,,,,
,2755,286349837,,-0.0580675,51.4853713,,,,,
,2756,32441888,,-0.0581801,51.4858737,,,,,
,2757,104284532,,-0.0574124,51.4863626,,,,,
,2758,104284289,,-0.0575628,51.4872500,,,,,
,2759,104284290,,-0.0576401,51.4877365,,,,,
,2760,104285642,,-0.0582804,51.4863877,,,,,
,2761,104284800,,-0.0565973,51.4863436,,,,,
,2762,104284821,,-0.0546231,51.4862239,,,,,
,2763,104284820,,-0.0544386,51.4858844,,,,,
,2764,104284374,,-0.0558894,51.4873756,,,,,
,2765,286349921,,-0.0559193,51.4876837,,,,,
,2766,104284217,,-0.0583980,51.4871870,,,,,
,2767,104284337,,-0.0567381,51.4873315,,,,,
,2768,104284417,,-0.0553311,51.4874130,,,,,
,2769,101335548,,-0.0540908,51.4857570,,,,,
,2770,7188449470,signal,-0.0543678,51.4857135,,,,,
,2771,104285403,,-0.0569965,51.4849785,,,,,
,2772,104285298,,-0.0567582,51.4849714,,,,,
,2773,286349831,,-0.0565531,51.4849645,,,,,
,2774,104284624,,-0.0566635,51.4868545,,,,,
,2775,104284801,,-0.0549489,51.4868146,,,,,
,2776,32441886,,-0.0567247,51.4852855,,,,,
,2777,104285361,,-0.0561170,51.4852582,,,,,
,2778,286349835,,-0.0551281,51.4852090,,,,,
,2779,32441883,,-0.0545488,51.4856934,,,,,
,2780,104285360,,-0.0561334,51.4849851,,,,,
,2781,104286287,,-0.0590690,51.4861195,,,,,
,2782,104286288,,-0.0590947,51.4863013,,,,,
,2783,104286339,,-0.0595496,51.4860955,,,,,
,2784,104286341,,-0.0595712,51.4862906,,,,,
,2785,104286400,,-0.0609058,51.4860448,,,,,
,2786,104286401,,-0.0609315,51.4862425,,,,,
,2787,104286463,,-0.0613993,51.4860262,,,,,
,2788,104286464,,-0.0613780,51.4862267,,,,,
,2789,2973805970,,-0.0598394,51.4869447,,,,,
,2790,104286640,,-0.0603051,51.4869212,,,,,
,2791,104286844,,-0.0597559,51.4869506,,,,,
,2792,104286910,,-0.0592839,51.4869666,,,,,
,2793,104287103,,-0.0588674,51.4869800,,,,,
,2794,104286977,,-0.0586315,51.4869854,,,,,
,2795,104284134,,-0.0583716,51.4870123,,,,,
,2796,286349868,,-0.0611021,51.4868856,,,,,
,2797,2973259581,,-0.0616954,51.4868648,,,,,
,2798,286349858,,-0.0618306,51.4868601,,,,,
,2799,104286593,,-0.0607729,51.4868999,,,,,
,2800,104287101,,-0.0588417,51.4867047,,,,,
,2801,104287941,,-0.0625915,51.4857140,,,,,
,2802,4736438342,,-0.0633636,51.4862431,,,,,
,2803,104301643,,-0.0624854,51.4823657,,,,,
,2804,104301646,,-0.0616100,51.4829344,,,,,
,2805,104289009,,-0.0555820,51.4844749,,,,,
,2806,104289010,,-0.0546662,51.4844112,,,,,
,2807,286350151,,-0.0537770,51.4843332,,,,,
,2808,13823718,,-0.0537373,51.4834643,,,,,
,2809,104289212,,-0.0528778,51.4835059,,,,,
,2810,104289238,,-0.0547073,51.4834848,,,,,
,2811,104289237,,-0.0556064,51.4835004,,,,,
,2812,104289771,,-0.0537724,51.4827054,,,,,
,2813,104289848,,-0.0528729,51.4826929,,,,,
,2814,2415413364,,-0.0486672,51.4840210,,,,,
,2815,450931150,,-0.0471665,51.4839691,,,,,
,2816,104292953,,-0.0473251,51.4831458,,,,,
,2817,104292954,,-0.0469532,51.4831766,,,,,
,2818,104293309,,-0.0473747,51.4824369,,,,,
,2819,2420948390,,-0.0474221,51.4824183,,,,,
,2820,104293675,,-0.0468488,51.4831813,,,,,
,2821,104293562,,-0.0472953,51.4838091,,,,,
,2822,104293785,,-0.0468288,51.4816533,,,,,
,2823,104293315,,-0.0469040,51.4817767,,,,,
,2824,104293850,,-0.0465526,51.4814195,,,,,
,2825,104293991,,-0.0466194,51.4812502,,,,,
,2826,104294324,,-0.0445635,51.4814796,,,,,
,2827,99309286,,-0.0439861,51.4815570,,,,,
,2828,104295449,,-0.0451883,51.4796887,,,,,
,2829,104295627,,-0.0444818,51.4792882,,,,,
,2830,104295236,,-0.0456632,51.4800622,,,,,
,2831,104295232,,-0.0452471,51.4804023,,,,,
,2832,104295450,,-0.0447459,51.4799005,,,,,
,2833,104295550,,-0.0441738,51.4794320,,,,,
,2834,6871028846,,-0.0437428,51.4787982,,,,,
,2835,84686982,,-0.0428190,51.4759347,,,,,
,2836,7140566583,,-0.0424134,51.4749046,,,,,
,2837,5845949684,,-0.0555767,51.4796507,,,,,
,2838,104299276,,-0.0545321,51.4797132,,,,,
,2839,104300224,,-0.0569373,51.4803529,,,,,
,2840,104300225,,-0.0574251,51.4798202,,,,,
,2841,286350030,,-0.0620060,51.4839538,,,,,
,2842,104301650,,-0.0642170,51.4831953,,,,,
,2843,104301811,,-0.0614472,51.4825894,,,,,
,2844,104301812,,-0.0621639,51.4821350,,,,,
,2845,5842194452,,-0.0571320,51.4813852,,,,,
,2846,104302397,,-0.0583698,51.4801760,,,,,
,2847,104303523,,-0.0595567,51.4943583,,,,,
,2848,104303524,,-0.0586273,51.4946172,,,,,
,2849,8601670313,,-0.0590822,51.4935570,,,,,
,2850,1019574459,,-0.0591556,51.4936933,,,,,
,2851,104304561,,-0.0565511,51.4931239,,,,,
,2852,104304514,,-0.0569624,51.4934646,,,,,
,2853,104306513,,-0.0622262,51.4918529,,,,,
,2854,1836366089,,-0.0633721,51.4904148,,,,,
,2855,104308558,,-0.0634132,51.4895170,,,,,
,2856,1836366107,,-0.0633646,51.4905459,,,,,
,2857,104306719,,-0.0632888,51.4918680,,,,,
,2858,104307706,,-0.0581904,51.4908794,,,,,
,2859,9368915285,,-0.0597413,51.4903243,,,,,
,2860,104308449,,-0.0622762,51.4896796,,,,,
,2861,696521300,,-0.0621253,51.4897215,,,,,
,2862,287247281,,-0.0631325,51.4895179,,,,,
,2863,691851995,,-0.0609377,51.4900478,,,,,
,2864,104306977,,-0.0616975,51.4898401,,,,,
,2865,1836366127,,-0.0612559,51.4911360,,,,,
,2866,104306928,,-0.0618717,51.4904601,,,,,
,2867,104309036,,-0.0595225,51.4889869,,,,,
,2868,104309037,,-0.0588573,51.4895681,,,,,
,2869,4567503341,,-0.0631716,51.4881155,,,,,
,2870,104309492,,-0.0630695,51.4884049,,,,,
,2871,104309576,,-0.0635664,51.4884516,,,,,
,2872,104309577,,-0.0634948,51.4887470,,,,,
,2873,104309651,,-0.0641986,51.4886401,,,,,
,2874,104309652,,-0.0647569,51.4887344,,,,,
,2875,665445530,,-0.0647229,51.4888716,,,,,
,2876,104309680,,-0.0641127,51.4888325,,,,,
,2877,104309679,,-0.0640904,51.4884777,,,,,
,2878,104309967,,-0.0647949,51.4883340,,,,,
,2879,104309983,,-0.0627051,51.4884398,,,,,
,2880,104310124,,-0.0610915,51.4890356,,,,,
,2881,104310125,,-0.0608083,51.4890944,,,,,
,2882,104310940,,-0.0611258,51.4882393,,,,,
,2883,104310736,,-0.0616750,51.4882500,,,,,
,2884,104310261,,-0.0606624,51.4886603,,,,,
,2885,104310262,,-0.0605078,51.4889020,,,,,
,2886,104310364,,-0.0600439,51.4885441,,,,,
,2887,104310366,,-0.0600959,51.4884103,,,,,
,2888,104310398,,-0.0598229,51.4885520,,,,,
,2889,695743509,,-0.0595700,51.4888156,,,,,
,2890,104310490,,-0.0592988,51.4885640,,,,,
,2891,104310491,,-0.0592461,51.4888272,,,,,
,2892,104310161,,-0.0609542,51.4887149,,,,,
,2893,104310634,,-0.0595812,51.4884900,,,,,
,2894,104310075,,-0.0614690,51.4889692,,,,,
,2895,104311109,,-0.0625586,51.4878761,,,,,
,2896,104311111,,-0.0620456,51.4877626,,,,,
,2897,104311221,,-0.0637878,51.4878699,,,,,
,2898,104311223,,-0.0637158,51.4881828,,,,,
,2899,104310670,,-0.0625503,51.4889888,,,,,
,2900,104310672,,-0.0629764,51.4889567,,,,,
,2901,104310635,,-0.0588178,51.4886410,,,,,
,2902,104310639,,-0.0589584,51.4883680,,,,,
,2903,104310943,,-0.0616751,51.4877851,,,,,
,2904,695743446,,-0.0598536,51.4882171,,,,,
,2905,104311336,,-0.0627823,51.4877344,,,,,
,2906,104312012,,-0.0646331,51.4879042,,,,,
,2907,104312013,,-0.0651942,51.4879507,,,,,
,2908,104312069,,-0.0646264,51.4877371,,,,,
,2909,104311340,,-0.0645229,51.4880123,,,,,
,2910,2478274151,,-0.0751159,51.4873950,,,,,
,2911,2478274149,,-0.0751685,51.4873447,,,,,
,2912,6795787959,,-0.0767695,51.4842602,,,,,
,2913,104314126,,-0.0778424,51.4843505,,,,,
,2914,7009026529,,-0.0755241,51.4874989,,,,,
,2915,7009026527,,-0.0764949,51.4853681,,,,,
,2916,880337378,,-0.0766059,51.4848619,,,,,
,2917,104314192,,-0.0769883,51.4831576,,,,,
,2918,104316410,,-0.0780946,51.4883583,,,,,
,2919,104316818,,-0.0776129,51.4871975,,,,,
,2920,104316813,,-0.0768196,51.4882441,,,,,
,2921,104316989,,-0.0799485,51.4877583,,,,,
,2922,104317840,,-0.0845317,51.4867840,,,,,
,2923,104317870,,-0.0848793,51.4848209,,,,,
,2924,104317871,,-0.0857356,51.4855690,,,,,
,2925,104317873,,-0.0849953,51.4871650,,,,,
,2926,265657343,,-0.0865218,51.4852412,,,,,
,2927,104320110,,-0.0856467,51.4856122,,,,,
,2928,265657340,,-0.0879920,51.4869071,,,,,
,2929,104319287,,-0.0880639,51.4861456,,,,,
,2930,104318266,,-0.0879570,51.4861529,,,,,
,2931,104318265,,-0.0867419,51.4851635,,,,,
,2932,592345740,,-0.0848337,51.4938797,,,,,
,2933,1839576723,,-0.0842401,51.4941228,,,,,
,2934,104321802,,-0.0837538,51.4953549,,,,,
,2935,104321806,,-0.0844606,51.4935861,,,,,
,2936,104322405,,-0.0821448,51.4939596,,,,,
,2937,104321969,,-0.0817449,51.4936952,,,,,
,2938,287239623,,-0.0828273,51.4939730,,,,,
,2939,6463348779,,-0.0828623,51.4958626,,,,,
,2940,6463354947,,-0.0821445,51.4954517,,,,,
,2941,5767060038,,-0.0829707,51.4930343,,,,,
,2942,287239783,,-0.0808254,51.4942917,,,,,
,2943,276493,,-0.0804597,51.4945632,,,,,
,2944,104322465,,-0.0822277,51.4944104,,,,,
,2945,4052190203,,-0.0813170,51.4941574,,,,,
,2946,276491,,-0.0798036,51.4961218,,,,,
,2947,2812830782,,-0.0787841,51.4958029,,,,,
,2948,104324352,,-0.0775333,51.4939212,,,,,
,2949,104324354,,-0.0759437,51.4931015,,,,,
,2950,6431984476,,-0.0774477,51.4940236,,,,,
,2951,687183954,,-0.0737955,51.4915729,,,,,
,2952,104325718,,-0.0742559,51.4919736,,,,,
,2953,104325615,,-0.0746956,51.4921128,,,,,
,2954,6837768563,,-0.0755821,51.4924041,,,,,
,2955,287241953,,-0.0758095,51.4924477,,,,,
,2956,104326184,,-0.0722122,51.4913375,,,,,
,2957,2515869344,,-0.0719765,51.4925747,,,,,
,2958,104326407,,-0.0726184,51.4902952,,,,,
,2959,104326567,,-0.0712928,51.4912087,,,,,
,2960,104327070,,-0.0703289,51.4910877,,,,,
,2961,104329316,,-0.0690771,51.4904165,,,,,
,2962,104329317,,-0.0692664,51.4898252,,,,,
,2963,104329795,,-0.0662304,51.4911545,,,,,
,2964,104329796,,-0.0660986,51.4916530,,,,,
,2965,104329798,,-0.0673654,51.4918354,,,,,
,2966,691988271,,-0.0654674,51.4911009,,,,,
,2967,104330257,,-0.0665847,51.4911947,,,,,
,2968,104329899,,-0.0675116,51.4912909,,,,,
,2969,104330255,,-0.0666362,51.4909275,,,,,
,2970,104331583,,-0.0649336,51.4900712,,,,,
,2971,1836366082,,-0.0644251,51.4900547,,,,,
,2972,104336867,,-0.0677348,51.4881110,,,,,
,2973,104336433,,-0.0675358,51.4885033,,,,,
,2974,104336866,,-0.0680095,51.4879400,,,,,
,2975,104336435,,-0.0666190,51.4877743,,,,,
,2976,695690803,,-0.0663238,51.4876737,,,,,
,2977,104336436,,-0.0661641,51.4876193,,,,,
,2978,104336437,,-0.0662237,51.4873874,,,,,
,2979,104336714,,-0.0686961,51.4886562,,,,,
,2980,104336716,,-0.0687819,51.4884370,,,,,
,2981,104336776,,-0.0692773,51.4887231,,,,,
,2982,104336777,,-0.0692197,51.4890570,,,,,
,2983,694548580,,-0.0722893,51.4891117,,,,,
,2984,104337422,,-0.0724725,51.4891497,,,,,
,2985,104336834,,-0.0698239,51.4887102,,,,,
,2986,104336835,,-0.0699709,51.4887270,,,,,
,2987,104336931,,-0.0710307,51.4888699,,,,,
,2988,104337144,,-0.0716254,51.4889702,,,,,
,2989,104336836,,-0.0700265,51.4885279,,,,,
,2990,270057161,,-0.0710896,51.4886977,,,,,
,2991,104337042,,-0.0701295,51.4892387,,,,,
,2992,104337043,,-0.0701981,51.4890356,,,,,
,2993,104337149,,-0.0700780,51.4893776,,,,,
,2994,104337147,,-0.0714255,51.4894578,,,,,
,2995,7443779415,,-0.0716113,51.4892061,,,,,
,2996,104337423,,-0.0726200,51.4888089,,,,,
,2997,104337525,,-0.0733949,51.4893276,,,,,
,2998,104337528,,-0.0735054,51.4890741,,,,,
,2999,104337635,,-0.0737322,51.4894101,,,,,
,3000,104337636,,-0.0735630,51.4896402,,,,,
,3001,104338076,,-0.0743242,51.4901117,,,,,
,3002,104338077,,-0.0749216,51.4902809,,,,,
,3003,104339158,,-0.0754618,51.4904319,,,,,
,3004,104338352,,-0.0724968,51.4899001,,,,,
,3005,104338356,,-0.0729958,51.4897591,,,,,
,3006,104338391,,-0.0731620,51.4900537,,,,,
,3007,694587438,,-0.0716752,51.4897661,,,,,
,3008,694548576,,-0.0721033,51.4898635,,,,,
,3009,104338387,,-0.0713038,51.4896748,,,,,
,3010,104338126,,-0.0742026,51.4903037,,,,,
,3011,104338128,,-0.0736715,51.4901407,,,,,
,3012,104338130,,-0.0738624,51.4898343,,,,,
,3013,687183947,,-0.0739674,51.4898569,,,,,
,3014,104339091,,-0.0747070,51.4905414,,,,,
,3015,104340163,,-0.0793219,51.4902969,,,,,
,3016,2467881824,signal,-0.0797118,51.4900630,,,,,
,3017,26822790,,-0.0799339,51.4899486,,,,,
,3018,104340380,,-0.0806286,51.4903809,,,,,
,3019,2148535300,signal,-0.0808754,51.4907517,,,,,
,3020,2148535290,,-0.0809907,51.4906958,,,,,
,3021,104340578,,-0.0801974,51.4910504,,,,,
,3022,104351637,,-0.0759267,51.4987174,,,,,
,3023,665849210,,-0.0749077,51.4989218,,,,,
,3024,102705562,,-0.0766572,51.4998570,,,,,
,3025,104352375,,-0.0775185,51.4991718,,,,,
,3026,104352374,,-0.0778273,51.4984802,,,,,
,3027,104352478,,-0.0781560,51.4975785,,,,,
,3028,104352376,,-0.0773039,51.4997489,,,,,
,3029,8562204548,,-0.0791545,51.4985073,,,,,
,3030,104352679,,-0.0786174,51.4978315,,,,,
,3031,1178805246,,-0.0787914,51.4978629,,,,,
,3032,1178805247,,-0.0793650,51.4979457,,,,,
,3033,104352680,,-0.0796221,51.4979908,,,,,
,3034,282879063,,-0.0782695,51.5000315,,,,,
,3035,104353484,,-0.0737245,51.4971500,,,,,
,3036,104353417,,-0.0745254,51.4970375,,,,,
,3037,104353418,,-0.0754637,51.4968997,,,,,
,3038,104353743,,-0.0759722,51.4968088,,,,,
,3039,104353918,,-0.0785332,51.4963075,,,,,
,3040,5127209554,,-0.0760141,51.4968034,,,,,
,3041,5110264521,,-0.0739276,51.4978826,,,,,
,3042,104353744,,-0.0760027,51.4969573,,,,,
,3043,287238795,,-0.0784555,51.4964934,,,,,
,3044,104353919,,-0.0783727,51.4966231,,,,,
,3045,104354236,,-0.0812332,51.4969494,,,,,
,3046,104354995,,-0.0719819,51.4966955,,,,,
,3047,1176623525,,-0.0718467,51.4968184,,,,,
,3048,7727974026,,-0.0717712,51.4968870,,,,,
,3049,1176623533,,-0.0716615,51.4969866,,,,,
,3050,104354996,,-0.0715618,51.4970772,,,,,
,3051,104355164,,-0.0722692,51.4966512,,,,,
,3052,1176623515,,-0.0720372,51.4966870,,,,,
,3053,288026587,,-0.0683856,51.4962875,,,,,
,3054,104356888,,-0.0700964,51.4950311,,,,,
,3055,104356889,,-0.0696444,51.4951014,,,,,
,3056,1178829130,,-0.0722777,51.4949687,,,,,
,3057,104355003,,-0.0725145,51.4957946,,,,,
,3058,104356552,,-0.0722627,51.4949242,,,,,
,3059,104357323,,-0.0708752,51.4948864,,,,,
,3060,104357324,,-0.0703108,51.4946290,,,,,
,3061,104357458,,-0.0718451,51.4943306,,,,,
,3062,7728037177,,-0.0713416,51.4947465,,,,,
,3063,7728063286,,-0.0711594,51.4948653,,,,,
,3064,6448908961,,-0.0671134,51.4961144,,,,,
,3065,104357325,,-0.0695499,51.4947926,,,,,
,3066,104358049,,-0.0687037,51.4931817,,,,,
,3067,288026604,,-0.0685900,51.4929318,,,,,
,3068,104358047,,-0.0690587,51.4939642,,,,,
,3069,104358265,,-0.0667945,51.4929197,,,,,
,3070,104358311,,-0.0666266,51.4936466,,,,,
,3071,104358876,,-0.0680342,51.4950841,,,,,
,3072,104358877,,-0.0694908,51.4948505,,,,,
,3073,104355004,,-0.0735531,51.4956612,,,,,
,3074,6431991214,,-0.0764368,51.4950033,,,,,
,3075,104360076,,-0.0723187,51.4938479,,,,,
,3076,8447400220,,-0.0739272,51.4933899,,,,,
,3077,104397683,,-0.0553157,51.4910992,,,,,
,3078,104397687,,-0.0551011,51.4921306,,,,,
,3079,7564421187,signal,-0.0501188,51.4910434,,,,,
,3080,3428669,,-0.0482355,51.4913172,,,,,
,3081,7159550420,signal,-0.0499765,51.4910430,,,,,
,3082,1175682054,,-0.0472089,51.4914896,,,,,
,3083,270934279,,-0.0486836,51.4933219,,,,,
,3084,1175682317,,-0.0485745,51.4934150,,,,,
,3085,3428651,,-0.0494769,51.4926830,,,,,
,3086,1175682209,,-0.0499069,51.4923449,,,,,
,3087,27513216,,-0.0515093,51.4913364,,,,,
,3088,104402527,,-0.0536173,51.4961968,,,,,
,3089,104402529,,-0.0533911,51.4963186,,,,,
,3090,104402716,,-0.0549025,51.4969302,,,,,
,3091,104403037,,-0.0551432,51.4970344,,,,,
,3092,104402714,,-0.0543223,51.4967293,,,,,
,3093,5941644559,,-0.0552431,51.4971028,,,,,
,3094,104402785,,-0.0540652,51.4965295,,,,,
,3095,602531013,,-0.0535793,51.4972321,,,,,
,3096,104402472,,-0.0548144,51.4962036,,,,,
,3097,104402886,,-0.0542135,51.4956514,,,,,
,3098,104402470,,-0.0544084,51.4958218,,,,,
,3099,104402718,,-0.0547623,51.4970547,,,,,
,3100,104403007,,-0.0555588,51.4968142,,,,,
,3101,104403009,,-0.0558189,51.4969985,,,,,
,3102,104403138,,-0.0552534,51.4976482,,,,,
,3103,7243938172,,-0.0545967,51.4980735,,,,,
,3104,105654031,,-0.0711299,51.4744143,,,,,
,3105,2458070867,,-0.0711853,51.4745488,,,,,
,3106,105654791,,-0.0731385,51.4750299,,,,,
,3107,105654611,,-0.0732620,51.4753065,,,,,
,3108,105655664,,-0.0718292,51.4763332,,,,,
,3109,105655761,,-0.0719222,51.4765816,,,,,
,3110,105654033,,-0.0715419,51.4756293,,,,,
,3111,105656043,,-0.0720570,51.4769437,,,,,
,3112,105654737,,-0.0739118,51.4752236,,,,,
,3113,105654739,,-0.0739519,51.4748672,,,,,
,3114,105653412,,-0.0724336,51.4754301,,,,,
,3115,105655290,,-0.0709090,51.4760911,,,,,
,3116,105655291,,-0.0712230,51.4760493,,,,,
,3117,105654286,,-0.0707782,51.4757869,,,,,
,3118,105655336,,-0.0710157,51.4763841,,,,,
,3119,426087687,,-0.0722186,51.4762617,,,,,
,3120,105657142,,-0.0749979,51.4751577,,,,,
,3121,105656365,,-0.0729277,51.4766861,,,,,
,3122,105656443,,-0.0737050,51.4765374,,,,,
,3123,105656621,,-0.0741169,51.4765160,,,,,
,3124,105657145,,-0.0754154,51.4757422,,,,,
,3125,105657148,,-0.0741942,51.4755484,,,,,
,3126,105657596,,-0.0714254,51.4772192,,,,,
,3127,424613183,,-0.0717270,51.4772183,,,,,
,3128,105657598,,-0.0717850,51.4773546,,,,,
,3129,105659616,,-0.0780222,51.4757943,,,,,
,3130,105659415,,-0.0777014,51.4753684,,,,,
,3131,105659617,,-0.0774319,51.4748532,,,,,
,3132,105659618,,-0.0773270,51.4745434,,,,,
,3133,105656949,,-0.0760825,51.4751314,,,,,
,3134,105657930,,-0.0763056,51.4756233,,,,,
,3135,105656947,,-0.0759108,51.4749818,,,,,
,3136,105658307,,-0.0764945,51.4761418,,,,,
,3137,105658363,,-0.0776961,51.4759066,,,,,
,3138,105658004,,-0.0755846,51.4757516,,,,,
,3139,105659910,,-0.0780205,51.4766059,,,,,
,3140,105659912,,-0.0787135,51.4762869,,,,,
,3141,105660235,,-0.0783241,51.4770690,,,,,
,3142,105660239,,-0.0794975,51.4765922,,,,,
,3143,105660730,,-0.0779712,51.4783134,,,,,
,3144,105660587,,-0.0779981,51.4785271,,,,,
,3145,794660674,,-0.0779623,51.4782693,,,,,
,3146,105660732,,-0.0769665,51.4786222,,,,,
,3147,105660390,,-0.0771350,51.4765807,,,,,
,3148,105660590,,-0.0781952,51.4788140,,,,,
,3149,105661110,,-0.0748245,51.4784093,,,,,
,3150,105661112,,-0.0758765,51.4782641,,,,,
,3151,105661881,,-0.0788977,51.4782534,,,,,
,3152,105661882,,-0.0792682,51.4781877,,,,,
,3153,105672411,,-0.0766358,51.4794871,,,,,
,3154,105672412,,-0.0771164,51.4794559,,,,,
,3155,105661821,,-0.0794145,51.4773679,,,,,
,3156,102732965,,-0.0803416,51.4770797,,,,,
,3157,105661819,,-0.0785245,51.4775261,,,,,
,3158,105663234,,-0.0811465,51.4807818,,,,,
,3159,335609420,,-0.0806656,51.4808029,,,,,
,3160,105663764,,-0.0815936,51.4807118,,,,,
,3161,105663233,,-0.0819663,51.4806232,,,,,
,3162,335609425,,-0.0849031,51.4808081,,,,,
,3163,105665139,,-0.0847541,51.4808190,,,,,
,3164,105663232,,-0.0826246,51.4805350,,,,,
,3165,105663272,,-0.0840568,51.4806819,,,,,
,3166,105663231,,-0.0831595,51.4805798,,,,,
,3167,105663096,,-0.0801321,51.4808381,,,,,
,3168,5935895772,,-0.0800821,51.4807340,,,,,
,3169,105663393,,-0.0798879,51.4803299,,,,,
,3170,335609417,,-0.0796798,51.4799401,,,,,
,3171,335609391,,-0.0796606,51.4798988,,,,,
,3172,335609387,,-0.0800488,51.4802903,,,,,
,3173,105664075,,-0.0800538,51.4796388,,,,,
,3174,335609389,,-0.0797681,51.4796887,,,,,
,3175,1954790565,,-0.0799455,51.4794054,,,,,
,3176,105664822,,-0.0804433,51.4814209,,,,,
,3177,7837792847,,-0.0805296,51.4816313,,,,,
,3178,105664952,,-0.0811972,51.4814045,,,,,
,3179,105665067,,-0.0837508,51.4812821,,,,,
,3180,102719581,,-0.0837787,51.4815800,,,,,
,3181,105666220,,-0.0810298,51.4780592,,,,,
,3182,105662532,,-0.0807508,51.4776439,,,,,
,3183,105662971,,-0.0821335,51.4797929,,,,,
,3184,105662531,,-0.0818184,51.4792816,,,,,
,3185,341525708,signal,-0.0808262,51.4775507,,,,,
,3186,105662656,,-0.0809429,51.4774411,,,,,
,3187,335609381,,-0.0822541,51.4799434,,,,,
,3188,335609382,,-0.0822891,51.4799846,,,,,
,3189,105665548,,-0.0823309,51.4800335,,,,,
,3190,105665638,,-0.0834333,51.4797971,,,,,
,3191,105665640,,-0.0841707,51.4799803,,,,,
,3192,105665995,,-0.0834515,51.4788445,,,,,
,3193,105666050,,-0.0828280,51.4788174,,,,,
,3194,105665838,,-0.0842793,51.4788949,,,,,
,3195,105666352,,-0.0831860,51.4793677,,,,,
,3196,105666351,,-0.0827290,51.4794611,,,,,
,3197,105666378,,-0.0828373,51.4796753,,,,,
,3198,105666380,,-0.0825970,51.4792477,,,,,
,3199,105666564,,-0.0831529,51.4775414,,,,,
,3200,105666565,,-0.0826124,51.4775289,,,,,
,3201,105666832,,-0.0866416,51.4788720,,,,,
,3202,105667265,,-0.0854031,51.4804350,,,,,
,3203,25484530,,-0.0882742,51.4799134,,,,,
,3204,105669751,,-0.0731814,51.4784138,,,,,
,3205,105669625,,-0.0733756,51.4788587,,,,,
,3206,102720925,,-0.0739303,51.4812809,,,,,
,3207,2453487622,,-0.0740870,51.4811671,,,,,
,3208,105669861,,-0.0735309,51.4780279,,,,,
,3209,416029258,,-0.0718189,51.4783559,,,,,
,3210,105670300,,-0.0756168,51.4792337,,,,,
,3211,105670301,,-0.0755760,51.4789140,,,,,
,3212,105670350,,-0.0753376,51.4792592,,,,,
,3213,105670352,,-0.0753709,51.4795994,,,,,
,3214,105670401,,-0.0748639,51.4792994,,,,,
,3215,6904050640,,-0.0747952,51.4795224,,,,,
,3216,105670476,,-0.0746188,51.4793230,,,,,
,3217,105670477,,-0.0745603,51.4789796,,,,,
,3218,105670514,,-0.0761469,51.4791925,,,,,
,3219,105670698,,-0.0756705,51.4799212,,,,,
,3220,105670513,,-0.0760910,51.4788681,,,,,
,3221,105670515,,-0.0740493,51.4793595,,,,,
,3222,105669631,,-0.0730011,51.4796539,,,,,
,3223,6908718010,,-0.0724499,51.4797498,,,,,
,3224,105669630,,-0.0740552,51.4794533,,,,,
,3225,105671125,,-0.0754829,51.4803622,,,,,
,3226,893335647,,-0.0756468,51.4815685,,,,,
,3227,102719394,,-0.0756831,51.4820721,,,,,
,3228,105671455,,-0.0772750,51.4802333,,,,,
,3229,105670803,,-0.0740901,51.4805035,,,,,
,3230,105661971,,-0.0793011,51.4791728,,,,,
,3231,105662222,,-0.0805108,51.4789165,,,,,
,3232,105673160,,-0.0806800,51.4757307,,,,,
,3233,105673240,,-0.0795235,51.4758921,,,,,
,3234,105673049,,-0.0820910,51.4755340,,,,,
,3235,105673316,,-0.0788251,51.4762081,,,,,
,3236,794660628,,-0.0809252,51.4766261,,,,,
,3237,105673241,,-0.0799288,51.4761827,,,,,
,3238,105674886,,-0.0837815,51.4752170,,,,,
,3239,105674888,,-0.0836527,51.4752651,,,,,
,3240,105674945,,-0.0843720,51.4761637,,,,,
,3241,105675224,,-0.0854123,51.4759601,,,,,
,3242,341525646,,-0.0842170,51.4758544,,,,,
,3243,105675257,,-0.0836669,51.4750834,,,,,
,3244,105675719,,-0.0848458,51.4767780,,,,,
,3245,105675721,,-0.0857384,51.4766230,,,,,
,3246,794660640,,-0.0843983,51.4741834,,,,,
,3247,105675764,,-0.0850775,51.4772484,,,,,
,3248,105676208,,-0.0867031,51.4775067,,,,,
,3249,341525619,,-0.0868985,51.4775229,,,,,
,3250,341525603,,-0.0849628,51.4778639,,,,,
,3251,32929865,,-0.0920720,51.4796014,,,,,
,3252,332147253,,-0.0911861,51.4787997,,,,,
,3253,32929870,,-0.0905259,51.4777339,,,,,
,3254,105677592,,-0.0895579,51.4779487,,,,,
,3255,105677593,,-0.0891459,51.4780449,,,,,
,3256,105677594,,-0.0886137,51.4781732,,,,,
,3257,32929857,,-0.0889952,51.4766520,,,,,
,3258,105677812,,-0.0880988,51.4773927,,,,,
,3259,105678139,,-0.0894453,51.4785915,,,,,
,3260,7077712370,,-0.0913999,51.4763472,,,,,
,3261,105679722,,-0.0906788,51.4763948,,,,,
,3262,105678792,,-0.0900373,51.4763817,,,,,
