o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
27,C7,25,C5,0.6480688786640321,"LINESTRING (13.2116045 52.5482397,13.2023174 52.5473592)"
27,C7,26,C6,0.28454527455815215,"LINESTRING (13.2116045 52.5482397,13.207515 52.5480108)"
27,C7,27,C7,0.0,"LINESTRING (13.2116045 52.5482397,13.2116045 52.5482397)"
27,C7,28,C8,0.4586757607575228,"LINESTRING (13.2116045 52.5482397,13.2182015 52.548511)"
27,C7,29,C9,0.760597732961218,"LINESTRING (13.2116045 52.5482397,13.2225432 52.5477739)"
27,C7,30,C10,0.9784591643696463,"LINESTRING (13.2116045 52.5482397,13.2256429 52.5470988)"
27,C7,31,D1,1.9516355691381277,"LINESTRING (13.2116045 52.5482397,13.1840595 52.5427174)"
27,C7,32,D2,1.7266256310115218,"LINESTRING (13.2116045 52.5482397,13.1872463 52.5432992)"
27,C7,33,D3,1.3683544530133982,"LINESTRING (13.2116045 52.5482397,13.1927723 52.5424672)"
27,C7,34,D4,1.0239214290879395,"LINESTRING (13.2116045 52.5482397,13.1979796 52.5426182)"
27,C7,35,D5,0.7256879510673739,"LINESTRING (13.2116045 52.5482397,13.2025417 52.543045)"
27,C7,36,D6,0.4652429795244611,"LINESTRING (13.2116045 52.5482397,13.2071003 52.5432838)"
27,C7,37,D7,0.4500393339561332,"LINESTRING (13.2116045 52.5482397,13.2124087 52.5418116)"
27,C7,38,D8,0.6887354014056083,"LINESTRING (13.2116045 52.5482397,13.21772 52.5404364)"
27,C7,39,D9,0.8818227161195877,"LINESTRING (13.2116045 52.5482397,13.2226372 52.5419621)"
27,C7,40,D10,1.0636965345557854,"LINESTRING (13.2116045 52.5482397,13.2256983 52.5422555)"
28,C8,1,A1,2.405633362460883,"LINESTRING (13.2182015 52.548511,13.184365 52.5558743)"
28,C8,2,A2,2.091290317476022,"LINESTRING (13.2182015 52.548511,13.1889152 52.5554778)"
28,C8,3,A3,1.8260378671074713,"LINESTRING (13.2182015 52.548511,13.1928876 52.5555907)"
28,C8,4,A4,1.5116615134322076,"LINESTRING (13.2182015 52.548511,13.1976345 52.5556169)"
28,C8,5,A5,1.1890357280293302,"LINESTRING (13.2182015 52.548511,13.2026323 52.555621)"
28,C8,6,A6,0.9270377558912357,"LINESTRING (13.2182015 52.548511,13.2069026 52.555611)"
28,C8,7,A7,0.6409697561742507,"LINESTRING (13.2182015 52.548511,13.2122995 52.5556031)"
28,C8,8,A8,0.48934933090048727,"LINESTRING (13.2182015 52.548511,13.2177111 52.555538)"
28,C8,9,A9,0.5295595079637136,"LINESTRING (13.2182015 52.548511,13.2217235 52.5552714)"
28,C8,10,A10,0.7187672661455579,"LINESTRING (13.2182015 52.548511,13.2256692 52.5556722)"
28,C8,11,B1,2.3923636383914206,"LINESTRING (13.2182015 52.548511,13.1838823 52.5513612)"
28,C8,12,B2,2.128697336677374,"LINESTRING (13.2182015 52.548511,13.1877558 52.5519738)"
28,C8,13,B3,1.7596566117122943,"LINESTRING (13.2182015 52.548511,13.1931628 52.5523402)"
28,C8,14,B4,1.4545088020647434,"LINESTRING (13.2182015 52.548511,13.1975354 52.5518695)"
28,C8,15,B5,1.1394585181403394,"LINESTRING (13.2182015 52.548511,13.2020792 52.5515283)"
28,C8,16,B6,0.7396984511744922,"LINESTRING (13.2182015 52.548511,13.2082298 52.5522446)"
28,C8,17,B7,0.5213716701827027,"LINESTRING (13.2182015 52.548511,13.2119786 52.5527064)"
28,C8,18,B8,0.26547491601390644,"LINESTRING (13.2182015 52.548511,13.2171456 52.5521837)"
28,C8,19,B9,0.48384793096693296,"LINESTRING (13.2182015 52.548511,13.2221629 52.5542396)"
28,C8,20,B10,0.5726968584412849,"LINESTRING (13.2182015 52.548511,13.225601 52.5521452)"
28,C8,21,C1,2.4003815059103375,"LINESTRING (13.2182015 52.548511,13.1837045 52.5465474)"
28,C8,22,C2,2.1262402847150166,"LINESTRING (13.2182015 52.548511,13.1876311 52.5470216)"
28,C8,23,C3,1.8032905780491255,"LINESTRING (13.2182015 52.548511,13.1922758 52.5472185)"
28,C8,24,C4,1.4148865347346582,"LINESTRING (13.2182015 52.548511,13.1978552 52.5475945)"
28,C8,25,C5,1.1063614621754632,"LINESTRING (13.2182015 52.548511,13.2023174 52.5473592)"
28,C8,26,C6,0.7432017992293838,"LINESTRING (13.2182015 52.548511,13.207515 52.5480108)"
28,C8,27,C7,0.4586757607575228,"LINESTRING (13.2182015 52.548511,13.2116045 52.5482397)"
28,C8,28,C8,0.0,"LINESTRING (13.2182015 52.548511,13.2182015 52.548511)"
28,C8,29,C9,0.30593712692266456,"LINESTRING (13.2182015 52.548511,13.2225432 52.5477739)"
28,C8,30,C10,0.5261822001284605,"LINESTRING (13.2182015 52.548511,13.2256429 52.5470988)"
28,C8,31,D1,2.4057533759919725,"LINESTRING (13.2182015 52.548511,13.1840595 52.5427174)"
28,C8,32,D2,2.1807247891407804,"LINESTRING (13.2182015 52.548511,13.1872463 52.5432992)"
28,C8,33,D3,1.8157719249571591,"LINESTRING (13.2182015 52.548511,13.1927723 52.5424672)"
28,C8,34,D4,1.4632431197945175,"LINESTRING (13.2182015 52.548511,13.1979796 52.5426182)"
28,C8,35,D5,1.1522508025500768,"LINESTRING (13.2182015 52.548511,13.2025417 52.543045)"
28,C8,36,D6,0.8524215527619567,"LINESTRING (13.2182015 52.548511,13.2071003 52.5432838)"
28,C8,37,D7,0.6152630139962976,"LINESTRING (13.2182015 52.548511,13.2124087 52.5418116)"
28,C8,38,D8,0.561941037840926,"LINESTRING (13.2182015 52.548511,13.21772 52.5404364)"
28,C8,39,D9,0.5494874475439648,"LINESTRING (13.2182015 52.548511,13.2226372 52.5419621)"
28,C8,40,D10,0.6782997942138832,"LINESTRING (13.2182015 52.548511,13.2256983 52.5422555)"
29,C9,1,A1,2.7112822185140404,"LINESTRING (13.2225432 52.5477739,13.184365 52.5558743)"
29,C9,2,A2,2.396657463597397,"LINESTRING (13.2225432 52.5477739,13.1889152 52.5554778)"
29,C9,3,A3,2.1305443894264053,"LINESTRING (13.2225432 52.5477739,13.1928876 52.5555907)"
29,C9,4,A4,1.814161371473131,"LINESTRING (13.2225432 52.5477739,13.1976345 52.5556169)"
29,C9,5,A5,1.4867591340844424,"LINESTRING (13.2225432 52.5477739,13.2026323 52.555621)"
29,C9,6,A6,1.21532599376286,"LINESTRING (13.2225432 52.5477739,13.2069026 52.555611)"
29,C9,7,A7,0.8956751532165087,"LINESTRING (13.2225432 52.5477739,13.2122995 52.5556031)"
29,C9,8,A8,0.6353026843796041,"LINESTRING (13.2225432 52.5477739,13.2177111 52.555538)"
29,C9,9,A9,0.5239581490689328,"LINESTRING (13.2225432 52.5477739,13.2217235 52.5552714)"
29,C9,10,A10,0.5901063390788586,"LINESTRING (13.2225432 52.5477739,13.2256692 52.5556722)"
29,C9,11,B1,2.6973138723498593,"LINESTRING (13.2225432 52.5477739,13.1838823 52.5513612)"
29,C9,12,B2,2.4342309344235296,"LINESTRING (13.2225432 52.5477739,13.1877558 52.5519738)"
29,C9,13,B3,2.06555858005327,"LINESTRING (13.2225432 52.5477739,13.1931628 52.5523402)"
29,C9,14,B4,1.7604395976441314,"LINESTRING (13.2225432 52.5477739,13.1975354 52.5518695)"
29,C9,15,B5,1.4453615029588343,"LINESTRING (13.2225432 52.5477739,13.2020792 52.5515283)"
29,C9,16,B6,1.041730465752326,"LINESTRING (13.2225432 52.5477739,13.2082298 52.5522446)"
29,C9,17,B7,0.8099749821268603,"LINESTRING (13.2225432 52.5477739,13.2119786 52.5527064)"
29,C9,18,B8,0.48420711675579997,"LINESTRING (13.2225432 52.5477739,13.2171456 52.5521837)"
29,C9,19,B9,0.4499482297468691,"LINESTRING (13.2225432 52.5477739,13.2221629 52.5542396)"
29,C9,20,B10,0.3705971439509726,"LINESTRING (13.2225432 52.5477739,13.225601 52.5521452)"
29,C9,21,C1,2.6994678226807904,"LINESTRING (13.2225432 52.5477739,13.1837045 52.5465474)"
29,C9,22,C2,2.4259047099015505,"LINESTRING (13.2225432 52.5477739,13.1876311 52.5470216)"
29,C9,23,C3,2.1030281338203656,"LINESTRING (13.2225432 52.5477739,13.1922758 52.5472185)"
29,C9,24,C4,1.7151190607206022,"LINESTRING (13.2225432 52.5477739,13.1978552 52.5475945)"
29,C9,25,C5,1.4053800692988945,"LINESTRING (13.2225432 52.5477739,13.2023174 52.5473592)"
29,C9,26,C6,1.044139446769702,"LINESTRING (13.2225432 52.5477739,13.207515 52.5480108)"
29,C9,27,C7,0.760597732961218,"LINESTRING (13.2225432 52.5477739,13.2116045 52.5482397)"
29,C9,28,C8,0.30593712692266456,"LINESTRING (13.2225432 52.5477739,13.2182015 52.548511)"
29,C9,29,C9,0.0,"LINESTRING (13.2225432 52.5477739,13.2225432 52.5477739)"
29,C9,30,C10,0.22038204996473001,"LINESTRING (13.2225432 52.5477739,13.2256429 52.5470988)"
29,C9,31,D1,2.6964456637009175,"LINESTRING (13.2225432 52.5477739,13.1840595 52.5427174)"
29,C9,32,D2,2.4717037332248384,"LINESTRING (13.2225432 52.5477739,13.1872463 52.5432992)"
29,C9,33,D3,2.1007820849491434,"LINESTRING (13.2225432 52.5477739,13.1927723 52.5424672)"
29,C9,34,D4,1.7436137768502338,"LINESTRING (13.2225432 52.5477739,13.1979796 52.5426182)"
29,C9,35,D5,1.427810511137972,"LINESTRING (13.2225432 52.5477739,13.2025417 52.543045)"
29,C9,36,D6,1.117250049356695,"LINESTRING (13.2225432 52.5477739,13.2071003 52.5432838)"
29,C9,37,D7,0.8168458419219146,"LINESTRING (13.2225432 52.5477739,13.2124087 52.5418116)"
29,C9,38,D8,0.6100004876500887,"LINESTRING (13.2225432 52.5477739,13.21772 52.5404364)"
29,C9,39,D9,0.40379377338386563,"LINESTRING (13.2225432 52.5477739,13.2226372 52.5419621)"
29,C9,40,D10,0.4415964137800554,"LINESTRING (13.2225432 52.5477739,13.2256983 52.5422555)"
30,C10,1,A1,2.9316613484075797,"LINESTRING (13.2256429 52.5470988,13.184365 52.5558743)"
30,C10,2,A2,2.617027788705376,"LINESTRING (13.2256429 52.5470988,13.1889152 52.5554778)"
30,C10,3,A3,2.3507392593279097,"LINESTRING (13.2256429 52.5470988,13.1928876 52.5555907)"
30,C10,4,A4,2.0337369830835064,"LINESTRING (13.2256429 52.5470988,13.1976345 52.5556169)"
30,C10,5,A5,1.7046574005788568,"LINESTRING (13.2256429 52.5470988,13.2026323 52.555621)"
30,C10,6,A6,1.429892954299785,"LINESTRING (13.2256429 52.5470988,13.2069026 52.555611)"
30,C10,7,A7,1.099222454905108,"LINESTRING (13.2256429 52.5470988,13.2122995 52.5556031)"
30,C10,8,A8,0.8045718232227483,"LINESTRING (13.2256429 52.5470988,13.2177111 52.555538)"
30,C10,9,A9,0.6296618488224767,"LINESTRING (13.2256429 52.5470988,13.2217235 52.5552714)"
30,C10,10,A10,0.5955920385537751,"LINESTRING (13.2256429 52.5470988,13.2256692 52.5556722)"
30,C10,11,B1,2.9161836609796183,"LINESTRING (13.2256429 52.5470988,13.1838823 52.5513612)"
30,C10,12,B2,2.6537153955801913,"LINESTRING (13.2256429 52.5470988,13.1877558 52.5519738)"
30,C10,13,B3,2.2855794115742696,"LINESTRING (13.2256429 52.5470988,13.1931628 52.5523402)"
30,C10,14,B4,1.98055593219689,"LINESTRING (13.2256429 52.5470988,13.1975354 52.5518695)"
30,C10,15,B5,1.6656395598340554,"LINESTRING (13.2256429 52.5470988,13.2020792 52.5515283)"
30,C10,16,B6,1.2614034002442496,"LINESTRING (13.2256429 52.5470988,13.2082298 52.5522446)"
30,C10,17,B7,1.0260819867869067,"LINESTRING (13.2256429 52.5470988,13.2119786 52.5527064)"
30,C10,18,B8,0.6879298580251841,"LINESTRING (13.2256429 52.5470988,13.2171456 52.5521837)"
30,C10,19,B9,0.5518397644249282,"LINESTRING (13.2256429 52.5470988,13.2221629 52.5542396)"
30,C10,20,B10,0.35057936929282374,"LINESTRING (13.2256429 52.5470988,13.225601 52.5521452)"
30,C10,21,C1,2.9137097390973117,"LINESTRING (13.2256429 52.5470988,13.1837045 52.5465474)"
30,C10,22,C2,2.6406821474218973,"LINESTRING (13.2256429 52.5470988,13.1876311 52.5470216)"
30,C10,23,C3,2.3180240422225418,"LINESTRING (13.2256429 52.5470988,13.1922758 52.5472185)"
30,C10,24,C4,1.930715868267001,"LINESTRING (13.2256429 52.5470988,13.1978552 52.5475945)"
30,C10,25,C5,1.62052082466896,"LINESTRING (13.2256429 52.5470988,13.2023174 52.5473592)"
30,C10,26,C6,1.260937370369753,"LINESTRING (13.2256429 52.5470988,13.207515 52.5480108)"
30,C10,27,C7,0.9784591643696463,"LINESTRING (13.2256429 52.5470988,13.2116045 52.5482397)"
30,C10,28,C8,0.5261822001284605,"LINESTRING (13.2256429 52.5470988,13.2182015 52.548511)"
30,C10,29,C9,0.22038204996473001,"LINESTRING (13.2256429 52.5470988,13.2225432 52.5477739)"
30,C10,30,C10,0.0,"LINESTRING (13.2256429 52.5470988,13.2256429 52.5470988)"
30,C10,31,D1,2.9047932217667403,"LINESTRING (13.2256429 52.5470988,13.1840595 52.5427174)"
30,C10,32,D2,2.680441950769524,"LINESTRING (13.2256429 52.5470988,13.1872463 52.5432992)"
30,C10,33,D3,2.3060750722149908,"LINESTRING (13.2256429 52.5470988,13.1927723 52.5424672)"
30,C10,34,D4,1.9468112740194587,"LINESTRING (13.2256429 52.5470988,13.1979796 52.5426182)"
30,C10,35,D5,1.6293609522740453,"LINESTRING (13.2256429 52.5470988,13.2025417 52.543045)"
30,C10,36,D6,1.3151398916639923,"LINESTRING (13.2256429 52.5470988,13.2071003 52.5432838)"
30,C10,37,D7,0.9900348994385673,"LINESTRING (13.2256429 52.5470988,13.2124087 52.5418116)"
30,C10,38,D8,0.719142529487549,"LINESTRING (13.2256429 52.5470988,13.21772 52.5404364)"
30,C10,39,D9,0.4134487575982431,"LINESTRING (13.2256429 52.5470988,13.2226372 52.5419621)"
30,C10,40,D10,0.33648813501402647,"LINESTRING (13.2256429 52.5470988,13.2256983 52.5422555)"
31,D1,1,A1,0.9142582862633871,"LINESTRING (13.1840595 52.5427174,13.184365 52.5558743)"
31,D1,2,A2,0.9484785037228444,"LINESTRING (13.1840595 52.5427174,13.1889152 52.5554778)"
31,D1,3,A3,1.0843934426663642,"LINESTRING (13.1840595 52.5427174,13.1928876 52.5555907)"
31,D1,4,A4,1.300927544094516,"LINESTRING (13.1840595 52.5427174,13.1976345 52.5556169)"
31,D1,5,A5,1.5710886128798693,"LINESTRING (13.1840595 52.5427174,13.2026323 52.555621)"
31,D1,6,A6,1.8222560307546467,"LINESTRING (13.1840595 52.5427174,13.2069026 52.555611)"
31,D1,7,A7,2.156418588320376,"LINESTRING (13.1840595 52.5427174,13.2122995 52.5556031)"
31,D1,8,A8,2.501691778673363,"LINESTRING (13.1840595 52.5427174,13.2177111 52.555538)"
31,D1,9,A9,2.758045056625576,"LINESTRING (13.1840595 52.5427174,13.2217235 52.5552714)"
31,D1,10,A10,3.0274880108353224,"LINESTRING (13.1840595 52.5427174,13.2256692 52.5556722)"
31,D1,11,B1,0.6006157202528081,"LINESTRING (13.1840595 52.5427174,13.1838823 52.5513612)"
31,D1,12,B2,0.6924167748910401,"LINESTRING (13.1840595 52.5427174,13.1877558 52.5519738)"
31,D1,13,B3,0.9202375317262151,"LINESTRING (13.1840595 52.5427174,13.1931628 52.5523402)"
31,D1,14,B4,1.1316620100894632,"LINESTRING (13.1840595 52.5427174,13.1975354 52.5518695)"
31,D1,15,B5,1.3934645855216934,"LINESTRING (13.1840595 52.5427174,13.2020792 52.5515283)"
31,D1,16,B6,1.8048457226692762,"LINESTRING (13.1840595 52.5427174,13.2082298 52.5522446)"
31,D1,17,B7,2.059945112805216,"LINESTRING (13.1840595 52.5427174,13.2119786 52.5527064)"
31,D1,18,B8,2.3907185959674058,"LINESTRING (13.1840595 52.5427174,13.2171456 52.5521837)"
31,D1,19,B9,2.7654248763957265,"LINESTRING (13.1840595 52.5427174,13.2221629 52.5542396)"
31,D1,20,B10,2.9592799234503158,"LINESTRING (13.1840595 52.5427174,13.225601 52.5521452)"
31,D1,21,C1,0.2672144340557775,"LINESTRING (13.1840595 52.5427174,13.1837045 52.5465474)"
31,D1,22,C2,0.3885551965699731,"LINESTRING (13.1840595 52.5427174,13.1876311 52.5470216)"
31,D1,23,C3,0.650830266780952,"LINESTRING (13.1840595 52.5427174,13.1922758 52.5472185)"
31,D1,24,C4,1.0165197971881479,"LINESTRING (13.1840595 52.5427174,13.1978552 52.5475945)"
31,D1,25,C5,1.3087323682889205,"LINESTRING (13.1840595 52.5427174,13.2023174 52.5473592)"
31,D1,26,C6,1.670437582224251,"LINESTRING (13.1840595 52.5427174,13.207515 52.5480108)"
31,D1,27,C7,1.9516355691381277,"LINESTRING (13.1840595 52.5427174,13.2116045 52.5482397)"
31,D1,28,C8,2.4057533759919725,"LINESTRING (13.1840595 52.5427174,13.2182015 52.548511)"
31,D1,29,C9,2.6964456637009175,"LINESTRING (13.1840595 52.5427174,13.2225432 52.5477739)"
31,D1,30,C10,2.9047932217667403,"LINESTRING (13.1840595 52.5427174,13.2256429 52.5470988)"
31,D1,31,D1,0.0,"LINESTRING (13.1840595 52.5427174,13.1840595 52.5427174)"
31,D1,32,D2,0.225047934814119,"LINESTRING (13.1840595 52.5427174,13.1872463 52.5432992)"
31,D1,33,D3,0.6055334974340332,"LINESTRING (13.1840595 52.5427174,13.1927723 52.5424672)"
31,D1,34,D4,0.9670601566151937,"LINESTRING (13.1840595 52.5427174,13.1979796 52.5426182)"
31,D1,35,D5,1.2841653280708747,"LINESTRING (13.1840595 52.5427174,13.2025417 52.543045)"
31,D1,36,D6,1.6011278350238396,"LINESTRING (13.1840595 52.5427174,13.2071003 52.5432838)"
31,D1,37,D7,1.9704273922640958,"LINESTRING (13.1840595 52.5427174,13.2124087 52.5418116)"
31,D1,38,D8,2.3437597174448666,"LINESTRING (13.1840595 52.5427174,13.21772 52.5404364)"
31,D1,39,D9,2.680508215769496,"LINESTRING (13.1840595 52.5427174,13.2226372 52.5419621)"
31,D1,40,D10,2.892829798187428,"LINESTRING (13.1840595 52.5427174,13.2256983 52.5422555)"
32,D2,1,A1,0.8962317806134626,"LINESTRING (13.1872463 52.5432992,13.184365 52.5558743)"
32,D2,2,A2,0.853954472253161,"LINESTRING (13.1872463 52.5432992,13.1889152 52.5554778)"
32,D2,3,A3,0.9395283050666813,"LINESTRING (13.1872463 52.5432992,13.1928876 52.5555907)"
32,D2,4,A4,1.1193991568210802,"LINESTRING (13.1872463 52.5432992,13.1976345 52.5556169)"
32,D2,5,A5,1.369382244476964,"LINESTRING (13.1872463 52.5432992,13.2026323 52.555621)"
32,D2,6,A6,1.6112750018573834,"LINESTRING (13.1872463 52.5432992,13.2069026 52.555611)"
32,D2,7,A7,1.9390120802088153,"LINESTRING (13.1872463 52.5432992,13.2122995 52.5556031)"
32,D2,8,A8,2.280788587216834,"LINESTRING (13.1872463 52.5432992,13.2177111 52.555538)"
32,D2,9,A9,2.535433234997533,"LINESTRING (13.1872463 52.5432992,13.2217235 52.5552714)"
32,D2,10,A10,2.8042244978590265,"LINESTRING (13.1872463 52.5432992,13.2256692 52.5556722)"
32,D2,11,B1,0.606873290368718,"LINESTRING (13.1872463 52.5432992,13.1838823 52.5513612)"
32,D2,12,B2,0.6036624701783532,"LINESTRING (13.1872463 52.5432992,13.1877558 52.5519738)"
32,D2,13,B3,0.7506177041670228,"LINESTRING (13.1872463 52.5432992,13.1931628 52.5523402)"
32,D2,14,B4,0.9302657431681961,"LINESTRING (13.1872463 52.5432992,13.1975354 52.5518695)"
32,D2,15,B5,1.1784005379115268,"LINESTRING (13.1872463 52.5432992,13.2020792 52.5515283)"
32,D2,16,B6,1.5846578080594036,"LINESTRING (13.1872463 52.5432992,13.2082298 52.5522446)"
32,D2,17,B7,1.838243639495115,"LINESTRING (13.1872463 52.5432992,13.2119786 52.5527064)"
32,D2,18,B8,2.1668645609356774,"LINESTRING (13.1872463 52.5432992,13.2171456 52.5521837)"
32,D2,19,B9,2.5419409435671625,"LINESTRING (13.1872463 52.5432992,13.2221629 52.5542396)"
32,D2,20,B10,2.734452870475911,"LINESTRING (13.1872463 52.5432992,13.225601 52.5521452)"
32,D2,21,C1,0.33385472861442933,"LINESTRING (13.1872463 52.5432992,13.1837045 52.5465474)"
32,D2,22,C2,0.2599741118492482,"LINESTRING (13.1872463 52.5432992,13.1876311 52.5470216)"
32,D2,23,C3,0.44296260725201525,"LINESTRING (13.1872463 52.5432992,13.1922758 52.5472185)"
32,D2,24,C4,0.7951200710653298,"LINESTRING (13.1872463 52.5432992,13.1978552 52.5475945)"
32,D2,25,C5,1.0843195382227582,"LINESTRING (13.1872463 52.5432992,13.2023174 52.5473592)"
32,D2,26,C6,1.445612341251827,"LINESTRING (13.1872463 52.5432992,13.207515 52.5480108)"
32,D2,27,C7,1.7266256310115218,"LINESTRING (13.1872463 52.5432992,13.2116045 52.5482397)"
32,D2,28,C8,2.1807247891407804,"LINESTRING (13.1872463 52.5432992,13.2182015 52.548511)"
32,D2,29,C9,2.4717037332248384,"LINESTRING (13.1872463 52.5432992,13.2225432 52.5477739)"
32,D2,30,C10,2.680441950769524,"LINESTRING (13.1872463 52.5432992,13.2256429 52.5470988)"
32,D2,31,D1,0.225047934814119,"LINESTRING (13.1872463 52.5432992,13.1840595 52.5427174)"
32,D2,32,D2,0.0,"LINESTRING (13.1872463 52.5432992,13.1872463 52.5432992)"
32,D2,33,D3,0.38822162079036376,"LINESTRING (13.1872463 52.5432992,13.1927723 52.5424672)"
32,D2,34,D4,0.7471460373218567,"LINESTRING (13.1872463 52.5432992,13.1979796 52.5426182)"
32,D2,35,D5,1.0627216720914594,"LINESTRING (13.1872463 52.5432992,13.2025417 52.543045)"
32,D2,36,D6,1.3792559873817567,"LINESTRING (13.1872463 52.5432992,13.2071003 52.5432838)"
32,D2,37,D7,1.7510856776572905,"LINESTRING (13.1872463 52.5432992,13.2124087 52.5418116)"
32,D2,38,D8,2.1263291887823796,"LINESTRING (13.1872463 52.5432992,13.21772 52.5404364)"
32,D2,39,D9,2.4603598729407765,"LINESTRING (13.1872463 52.5432992,13.2226372 52.5419621)"
32,D2,40,D10,2.672246880390488,"LINESTRING (13.1872463 52.5432992,13.2256983 52.5422555)"
33,D3,1,A1,1.0993683872609086,"LINESTRING (13.1927723 52.5424672,13.184365 52.5558743)"
33,D3,2,A2,0.9427262319996194,"LINESTRING (13.1927723 52.5424672,13.1889152 52.5554778)"
33,D3,3,A3,0.9117212352876974,"LINESTRING (13.1927723 52.5424672,13.1928876 52.5555907)"
33,D3,4,A4,0.9739574003826059,"LINESTRING (13.1927723 52.5424672,13.1976345 52.5556169)"
33,D3,5,A5,1.1420178798314682,"LINESTRING (13.1927723 52.5424672,13.2026323 52.555621)"
33,D3,6,A6,1.340653349911579,"LINESTRING (13.1927723 52.5424672,13.2069026 52.555611)"
33,D3,7,A7,1.6349265171179554,"LINESTRING (13.1927723 52.5424672,13.2122995 52.5556031)"
33,D3,8,A8,1.9560287107961052,"LINESTRING (13.1927723 52.5424672,13.2177111 52.555538)"
33,D3,9,A9,2.1991621409188435,"LINESTRING (13.1927723 52.5424672,13.2217235 52.5552714)"
33,D3,10,A10,2.4625861693998834,"LINESTRING (13.1927723 52.5424672,13.2256692 52.5556722)"
33,D3,11,B1,0.8736031630264266,"LINESTRING (13.1927723 52.5424672,13.1838823 52.5513612)"
33,D3,12,B2,0.7467304618698067,"LINESTRING (13.1927723 52.5424672,13.1877558 52.5519738)"
33,D3,13,B3,0.6864137266782622,"LINESTRING (13.1927723 52.5424672,13.1931628 52.5523402)"
33,D3,14,B4,0.7322076284942411,"LINESTRING (13.1927723 52.5424672,13.1975354 52.5518695)"
33,D3,15,B5,0.9023635056661582,"LINESTRING (13.1927723 52.5424672,13.2020792 52.5515283)"
33,D3,16,B6,1.2706155034096118,"LINESTRING (13.1927723 52.5424672,13.2082298 52.5522446)"
33,D3,17,B7,1.5120232103454534,"LINESTRING (13.1927723 52.5424672,13.2119786 52.5527064)"
33,D3,18,B8,1.8227951245757779,"LINESTRING (13.1927723 52.5424672,13.2171456 52.5521837)"
33,D3,19,B9,2.19946250500441,"LINESTRING (13.1927723 52.5424672,13.2221629 52.5542396)"
33,D3,20,B10,2.37764623805493,"LINESTRING (13.1927723 52.5424672,13.225601 52.5521452)"
33,D3,21,C1,0.6907750000850839,"LINESTRING (13.1927723 52.5424672,13.1837045 52.5465474)"
33,D3,22,C2,0.4771438628710706,"LINESTRING (13.1927723 52.5424672,13.1876311 52.5470216)"
33,D3,23,C3,0.3318666824130464,"LINESTRING (13.1927723 52.5424672,13.1922758 52.5472185)"
33,D3,24,C4,0.5015568434260708,"LINESTRING (13.1927723 52.5424672,13.1978552 52.5475945)"
33,D3,25,C5,0.7451150263097788,"LINESTRING (13.1927723 52.5424672,13.2023174 52.5473592)"
33,D3,26,C6,1.0941868623616344,"LINESTRING (13.1927723 52.5424672,13.207515 52.5480108)"
33,D3,27,C7,1.3683544530133982,"LINESTRING (13.1927723 52.5424672,13.2116045 52.5482397)"
33,D3,28,C8,1.8157719249571591,"LINESTRING (13.1927723 52.5424672,13.2182015 52.548511)"
33,D3,29,C9,2.1007820849491434,"LINESTRING (13.1927723 52.5424672,13.2225432 52.5477739)"
33,D3,30,C10,2.3060750722149908,"LINESTRING (13.1927723 52.5424672,13.2256429 52.5470988)"
33,D3,31,D1,0.6055334974340332,"LINESTRING (13.1927723 52.5424672,13.1840595 52.5427174)"
33,D3,32,D2,0.38822162079036376,"LINESTRING (13.1927723 52.5424672,13.1872463 52.5432992)"
33,D3,33,D3,0.0,"LINESTRING (13.1927723 52.5424672,13.1927723 52.5424672)"
33,D3,34,D4,0.36190359125115,"LINESTRING (13.1927723 52.5424672,13.1979796 52.5426182)"
33,D3,35,D5,0.6798653368532812,"LINESTRING (13.1927723 52.5424672,13.2025417 52.543045)"
33,D3,36,D6,0.996975275526643,"LINESTRING (13.1927723 52.5424672,13.2071003 52.5432838)"
33,D3,37,D7,1.3648984693701043,"LINESTRING (13.1927723 52.5424672,13.2124087 52.5418116)"
33,D3,38,D8,1.7388456050784085,"LINESTRING (13.1927723 52.5424672,13.21772 52.5404364)"
33,D3,39,D9,2.075007311914151,"LINESTRING (13.1927723 52.5424672,13.2226372 52.5419621)"
33,D3,40,D10,2.287415063750749,"LINESTRING (13.1927723 52.5424672,13.2256983 52.5422555)"
34,D4,1,A1,1.3200806618705523,"LINESTRING (13.1979796 52.5426182,13.184365 52.5558743)"
34,D4,2,A2,1.0929828130034984,"LINESTRING (13.1979796 52.5426182,13.1889152 52.5554778)"
34,D4,3,A3,0.9681386497490826,"LINESTRING (13.1979796 52.5426182,13.1928876 52.5555907)"
34,D4,4,A4,0.9033392485570617,"LINESTRING (13.1979796 52.5426182,13.1976345 52.5556169)"
34,D4,5,A5,0.9593904050988667,"LINESTRING (13.1979796 52.5426182,13.2026323 52.555621)"
34,D4,6,A6,1.094968843624167,"LINESTRING (13.1979796 52.5426182,13.2069026 52.555611)"
34,D4,7,A7,1.342885964412528,"LINESTRING (13.1979796 52.5426182,13.2122995 52.5556031)"
34,D4,8,A8,1.6384468461039645,"LINESTRING (13.1979796 52.5426182,13.2177111 52.555538)"
34,D4,9,A9,1.8690876294283603,"LINESTRING (13.1979796 52.5426182,13.2217235 52.5552714)"
34,D4,10,A10,2.1266418486527017,"LINESTRING (13.1979796 52.5426182,13.2256692 52.5556722)"
34,D4,11,B1,1.1523998122360701,"LINESTRING (13.1979796 52.5426182,13.1838823 52.5513612)"
